S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,484.00,485.00,473.00,475.00,475.00,0.00,0.00,476.25,5160.00,484.00,2457433.00,46,-9.00,12.00,0.00,2.54,-0.26,0.00,0.00
2,CZBIL,-,431.00,460.00,435.00,455.00,455.00,0.00,0.00,452.68,26562.00,431.00,12024091.00,106,24.00,25.00,0.00,5.75,0.51,0.00,0.00
3,EBL,-,1982.00,2000.00,1982.00,1985.00,1985.00,0.00,0.00,1992.20,4572.00,1982.00,9108335.00,33,3.00,18.00,0.00,0.91,-0.36,0.00,0.00
4,GBIME,-,500.00,510.00,497.00,500.00,500.00,0.00,0.00,500.54,9354.00,500.00,4682027.00,51,0.00,13.00,0.00,2.62,-0.11,0.00,0.00
5,HBL,-,826.00,858.00,840.00,858.00,858.00,0.00,0.00,842.79,756.00,826.00,637146.00,3,32.00,18.00,0.00,2.14,1.77,0.00,0.00
6,KBL,-,375.00,377.00,368.00,377.00,377.00,0.00,0.00,372.07,8341.00,375.00,3103425.00,23,2.00,9.00,0.00,2.45,1.31,0.00,0.00
7,MBL,-,559.00,570.00,550.00,550.00,550.00,0.00,0.00,557.54,7168.00,559.00,3996471.00,22,-9.00,20.00,0.00,3.64,-1.37,0.00,0.00
8,NABIL,-,1869.00,1894.00,1866.00,1894.00,1894.00,0.00,0.00,1884.14,1573.00,1869.00,2963745.00,13,25.00,28.00,0.00,1.50,0.52,0.00,0.00
9,NBL,-,335.00,352.00,334.00,338.00,338.00,0.00,0.00,337.11,18783.00,335.00,6331877.00,33,3.00,18.00,0.00,5.39,0.26,0.00,0.00
10,NICA,-,666.00,679.00,660.00,665.00,665.00,0.00,0.00,664.06,5442.00,666.00,3613798.00,19,-1.00,19.00,0.00,2.88,0.14,0.00,0.00
11,PCBL,-,449.00,457.00,440.00,454.00,454.00,0.00,0.00,444.90,12325.00,449.00,5483449.00,41,5.00,17.00,0.00,3.86,2.00,0.00,0.00
12,PRVU,-,269.00,294.00,271.00,294.00,294.00,0.00,0.00,282.45,189547.00,269.00,53537200.00,300,25.00,23.00,0.00,8.49,3.93,0.00,0.00
13,SANIMA,-,539.00,550.00,538.00,538.00,538.00,0.00,0.00,542.13,4639.00,539.00,2514953.00,17,-1.00,12.00,0.00,2.23,-0.77,0.00,0.00
14,SBI,-,950.00,969.00,952.00,952.00,952.00,0.00,0.00,958.32,1267.00,950.00,1214187.00,7,2.00,17.00,0.00,1.79,-0.66,0.00,0.00
15,SBL,-,664.00,690.00,660.00,674.00,674.00,0.00,0.00,671.69,4503.00,664.00,3024613.00,22,10.00,30.00,0.00,4.55,0.34,0.00,0.00
16,SCB,-,1920.00,1947.00,1830.00,1830.00,1830.00,0.00,0.00,1850.20,108586.00,1920.00,200906064.00,10,-90.00,117.00,0.00,6.39,-1.10,0.00,0.00
