S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,49.22,300.00,304.90,297.00,297.00,297.00,0.00,0.00,301.23,51668.00,299.00,15563801.00,256,-2.00,7.90,-0.67,2.66,-1.42,428.40,223.00
2,CZBIL,48.70,214.00,216.90,210.00,211.00,211.00,0.00,0.00,213.71,70627.00,213.00,15093911.90,261,-2.00,6.90,-0.94,3.29,-1.29,296.00,152.50
3,EBL,42.19,604.00,610.00,604.00,607.00,607.00,0.00,0.00,605.79,73140.00,607.70,44307324.70,190,-0.70,6.00,-0.12,0.99,0.20,790.00,487.30
4,GBIME,46.47,224.00,226.90,221.00,221.50,221.50,0.00,0.00,222.49,71936.00,224.00,16004840.00,425,-2.50,5.90,-1.12,2.67,-0.45,302.00,170.00
5,HBL,47.89,232.30,238.00,231.00,232.20,232.20,0.00,0.00,233.55,42350.00,234.00,9890701.20,193,-1.80,7.00,-0.77,3.03,-0.58,312.10,167.10
6,KBL,47.52,207.80,207.80,201.10,202.50,202.50,0.00,0.00,203.66,216456.00,203.80,44083728.70,531,-1.30,6.70,-0.64,3.33,-0.57,272.90,129.60
7,LSL,48.15,219.90,222.00,215.30,216.00,216.00,0.00,0.00,218.12,115920.00,216.70,25283945.40,253,-0.70,6.70,-0.32,3.11,-0.98,300.00,143.60
8,MBL,46.85,231.10,238.70,229.00,231.10,231.10,0.00,0.00,234.29,80578.00,231.10,18878361.50,247,0.00,9.70,0.00,4.24,-1.38,295.00,157.80
9,NABIL,46.12,500.00,500.00,490.00,493.00,493.00,0.00,0.00,493.41,53987.00,495.90,26637510.80,494,-2.90,10.00,-0.58,2.04,-0.08,700.00,419.00
10,NBL,46.71,261.10,261.10,254.00,254.20,254.20,0.00,0.00,258.03,65021.00,256.00,16777382.80,182,-1.80,7.10,-0.70,2.80,-1.51,337.50,195.10
11,NICA,45.47,379.00,379.00,367.00,369.30,369.30,0.00,0.00,371.30,54568.00,372.00,20261319.40,371,-2.70,12.00,-0.73,3.27,-0.54,573.00,341.60
12,NIMB,48.83,218.80,219.80,213.00,213.00,213.00,0.00,0.00,215.43,134633.00,215.50,29003555.70,416,-2.50,6.80,-1.16,3.19,-1.14,295.00,147.40
13,NMB,46.87,242.30,248.00,240.00,245.90,245.90,0.00,0.00,243.61,46518.00,245.00,11332050.50,245,0.90,8.00,0.37,3.33,0.93,300.00,162.00
14,PCBL,46.29,250.90,250.90,243.80,244.00,244.00,0.00,0.00,246.18,46191.00,246.00,11371362.30,196,-2.00,7.10,-0.81,2.91,-0.89,329.00,186.00
15,PRVU,45.16,225.00,226.50,221.10,222.00,222.00,0.00,0.00,224.28,119459.00,223.50,26791688.80,402,-1.50,5.40,-0.67,2.44,-1.02,297.00,132.00
16,SANIMA,49.73,304.00,304.00,295.10,296.90,296.90,0.00,0.00,299.50,87887.00,298.80,26322446.30,274,-1.90,8.90,-0.64,3.02,-0.88,382.00,228.00
17,SBI,42.92,430.00,430.00,419.00,419.00,419.00,0.00,0.00,423.07,20318.00,424.00,8595927.70,108,-5.00,11.00,-1.18,2.63,-0.97,549.00,268.60
18,SBL,41.30,289.90,292.00,281.00,283.00,283.00,0.00,0.00,286.57,68979.00,285.00,19767084.10,144,-2.00,11.00,-0.70,3.91,-1.26,380.00,212.20
19,SCB,47.33,689.00,689.00,680.50,683.90,683.90,0.00,0.00,684.25,16979.00,679.80,11617855.90,117,4.10,8.50,0.60,1.25,-0.05,790.00,497.40
