S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,30.33,299.00,304.90,299.00,303.00,303.00,0.00,0.00,302.88,23953.00,305.00,7254800.90,187,-2.00,5.90,-0.66,1.97,0.04,428.40,223.00
2,CZBIL,29.27,222.30,222.30,213.70,215.10,215.10,0.00,0.00,216.00,51666.00,218.00,11159733.90,211,-2.90,8.60,-1.33,4.02,-0.42,296.00,152.50
3,EBL,38.31,581.00,587.10,581.00,586.90,586.90,0.00,0.00,585.23,10458.00,582.40,6120302.80,115,4.50,6.10,0.77,1.05,0.29,790.00,480.00
4,GBIME,23.80,229.50,229.50,223.00,223.60,223.60,0.00,0.00,224.12,75783.00,225.00,16984329.70,409,-1.40,6.50,-0.62,2.91,-0.23,302.00,170.00
5,HBL,40.47,240.00,242.00,239.00,241.90,241.90,0.00,0.00,239.56,33053.00,242.90,7918172.70,140,-1.00,3.00,-0.41,1.26,0.97,312.10,167.10
6,KBL,29.75,217.00,217.50,211.00,212.00,212.00,0.00,0.00,213.11,127488.00,215.00,27169416.90,477,-3.00,6.50,-1.40,3.08,-0.53,272.90,129.60
7,LSL,28.08,222.50,222.90,218.20,221.80,221.80,0.00,0.00,220.44,145291.00,220.50,32028378.50,226,1.30,4.70,0.59,2.15,0.61,300.00,143.60
8,MBL,40.57,233.00,238.60,233.00,238.00,238.00,0.00,0.00,236.44,51475.00,237.00,12170974.80,126,1.00,5.60,0.42,2.40,0.65,295.00,157.80
9,NABIL,36.27,499.00,504.00,498.00,500.00,500.00,0.00,0.00,499.65,64195.00,499.00,32074731.10,559,1.00,6.00,0.20,1.20,0.07,700.00,419.00
10,NBL,33.94,272.00,272.00,265.50,266.00,266.00,0.00,0.00,266.32,25492.00,268.00,6788940.90,138,-2.00,6.50,-0.75,2.45,-0.12,337.50,195.10
11,NICA,38.05,395.70,395.70,384.00,387.80,387.80,0.00,0.00,386.84,59219.00,388.00,22908320.50,355,-0.20,11.70,-0.05,3.05,0.25,573.00,341.60
12,NIMB,30.67,222.30,222.30,216.50,217.60,217.60,0.00,0.00,218.76,63648.00,218.00,13923538.90,295,-0.40,5.80,-0.18,2.68,-0.53,295.00,147.40
13,NMB,31.86,248.00,248.00,241.00,242.50,242.50,0.00,0.00,242.54,58797.00,243.60,14260456.70,186,-1.10,7.00,-0.45,2.90,-0.02,300.00,162.00
14,PCBL,21.77,253.00,259.10,253.00,254.00,254.00,0.00,0.00,255.84,31400.00,256.10,8033355.60,138,-2.10,6.10,-0.82,2.41,-0.72,329.00,186.00
15,PRVU,20.48,234.60,234.60,226.00,228.90,228.90,0.00,0.00,229.04,115795.00,230.00,26521593.70,400,-1.10,8.60,-0.48,3.81,-0.06,297.00,132.00
16,SANIMA,33.57,303.00,303.00,295.10,297.00,297.00,0.00,0.00,297.18,43497.00,302.00,12926655.90,223,-5.00,7.90,-1.66,2.68,-0.06,382.00,228.00
17,SBI,40.94,434.50,443.00,422.10,429.00,429.00,0.00,0.00,438.58,89244.00,426.00,39140558.90,115,3.00,20.90,0.70,4.95,-2.23,549.00,268.60
18,SBL,34.81,304.00,304.00,296.00,300.00,300.00,0.00,0.00,298.62,19715.00,300.00,5887238.40,93,0.00,8.00,0.00,2.70,0.46,380.00,212.20
19,SCB,33.74,692.50,692.50,675.00,682.00,682.00,0.00,0.00,680.09,16617.00,679.00,11301049.40,129,3.00,17.50,0.44,2.59,0.28,790.00,497.40
