S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,40.62,334.90,342.00,326.00,330.22,330.00,0.22,0.00,335.80,226513.00,331.60,76062087.30,855,-1.38,16.00,-0.42,4.91,-1.69,428.40,272.30
2,CZBIL,38.90,228.20,235.10,227.00,227.85,227.50,0.35,0.00,230.91,289841.00,230.69,66927318.20,594,-2.84,8.10,-1.23,3.57,-1.34,296.00,196.00
3,EBL,44.09,735.00,747.00,725.10,735.33,736.00,-0.67,0.00,738.97,283091.00,730.96,209195095.00,847,4.37,21.90,0.60,3.02,-0.49,790.00,567.00
4,GBIME,37.57,264.00,270.00,256.00,257.90,258.00,-0.10,0.00,263.19,767141.00,264.56,201902613.80,1797,-6.66,14.00,-2.52,5.47,-2.05,302.00,210.70
5,HBL,42.75,250.00,255.00,243.60,244.55,244.00,0.55,0.00,249.91,319717.00,248.56,79900422.50,944,-4.01,11.40,-1.61,4.68,-2.19,312.10,210.00
6,KBL,36.26,225.00,225.00,216.80,217.19,217.90,-0.71,0.00,221.84,1127481.00,221.77,250115854.10,1936,-4.58,8.20,-2.07,3.78,-2.14,272.90,176.60
7,LSL,36.91,237.10,244.70,235.20,236.28,235.40,0.88,0.00,241.17,380216.00,241.88,91697211.90,686,-5.60,9.50,-2.32,4.04,-2.07,300.00,196.00
8,MBL,40.54,264.50,266.00,255.00,257.81,255.10,2.71,0.01,260.52,443718.00,261.69,115598806.80,851,-3.88,11.00,-1.48,4.31,-1.05,295.00,208.60
9,NABIL,41.57,550.00,560.00,548.00,549.77,550.00,-0.23,0.00,553.90,233008.00,548.66,129064235.30,1594,1.11,12.00,0.20,2.19,-0.75,700.00,474.10
10,NBL,41.68,305.60,305.90,296.00,297.48,297.30,0.18,0.00,301.31,542284.00,299.67,163395415.00,1464,-2.19,9.90,-0.73,3.34,-1.29,337.50,239.20
11,NICA,37.97,420.00,420.00,404.00,405.83,405.20,0.63,0.00,410.15,774408.00,418.72,317619954.10,2531,-12.89,16.00,-3.08,3.96,-1.06,573.00,333.00
12,NIMB,36.78,240.00,240.00,230.00,230.46,230.30,0.16,0.00,233.79,523305.00,235.78,122345128.50,1382,-5.32,10.00,-2.26,4.35,-1.45,295.00,200.00
13,NMB,38.55,266.70,276.00,266.70,267.89,267.50,0.39,0.00,272.35,173643.00,272.05,47291665.80,618,-4.16,9.30,-1.53,3.49,-1.66,300.00,225.00
14,PCBL,38.75,280.00,290.00,274.40,276.27,276.20,0.07,0.00,282.94,345519.00,285.32,97761864.60,784,-9.05,15.60,-3.17,5.69,-2.42,329.00,229.50
15,PRVU,38.23,223.00,230.00,222.00,222.98,223.30,-0.32,0.00,226.37,611920.00,227.46,138518481.90,1498,-4.48,8.00,-1.97,3.60,-1.52,297.00,188.30
16,SANIMA,36.77,381.00,381.00,362.00,365.11,365.10,0.01,0.00,373.75,606857.00,374.37,226811648.90,1246,-9.26,19.00,-2.47,5.25,-2.37,382.00,285.00
17,SBI,32.77,440.10,446.00,434.00,435.58,435.00,0.58,0.00,440.31,77492.00,441.81,34120799.40,359,-6.23,12.00,-1.41,2.76,-1.09,549.00,372.00
18,SBL,39.98,394.00,394.00,377.00,380.29,379.00,1.29,0.00,386.33,448405.00,387.23,173233013.50,934,-6.94,17.00,-1.79,4.51,-1.59,408.00,261.00
19,SCB,37.36,681.70,681.70,667.00,670.17,670.00,0.17,0.00,672.89,52292.00,668.39,35186852.80,408,1.78,14.70,0.27,2.20,-0.41,790.00,597.10
