S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,31.99,321.50,321.50,312.00,316.00,316.00,0.00,0.00,314.83,28083.00,317.00,8841447.30,184,-1.00,9.50,-0.32,3.04,0.37,400.00,272.30
2,CZBIL,27.95,203.10,204.80,202.00,202.80,202.80,0.00,0.00,202.92,31793.00,206.00,6451578.00,121,-3.20,2.80,-1.55,1.39,-0.06,265.30,196.00
3,EBL,31.45,712.00,720.00,708.30,710.00,710.00,0.00,0.00,713.62,55779.00,712.00,39804810.60,262,-2.00,11.70,-0.28,1.65,-0.51,780.60,567.00
4,GBIME,37.96,248.00,249.70,245.00,247.00,247.00,0.00,0.00,246.67,75438.00,247.90,18608047.10,301,-0.90,4.70,-0.36,1.92,0.13,278.90,210.70
5,HBL,30.88,196.20,200.00,196.20,198.70,198.70,0.00,0.00,198.77,60114.00,200.10,11949040.00,2277,-1.40,3.80,-0.70,1.94,-0.04,286.00,184.00
6,KBL,28.42,197.30,197.30,186.20,187.60,187.60,0.00,0.00,189.46,388127.00,193.50,73533758.50,886,-5.90,11.10,-3.05,5.96,-0.99,253.50,175.50
7,LSL,39.23,234.50,234.50,227.40,230.90,230.90,0.00,0.00,229.84,132557.00,231.90,30466698.30,178,-1.00,7.10,-0.43,3.12,0.46,274.90,201.00
8,MBL,21.36,230.00,230.00,222.00,223.00,223.00,0.00,0.00,224.62,53296.00,228.00,11971267.20,191,-5.00,8.00,-2.19,3.60,-0.73,290.00,208.60
9,NABIL,40.84,525.00,528.00,515.00,522.00,522.00,0.00,0.00,522.03,59254.00,523.50,30932259.00,439,-1.50,13.00,-0.29,2.52,-0.01,619.00,471.00
10,NBL,37.23,254.00,254.00,245.00,249.00,249.00,0.00,0.00,247.82,40871.00,250.00,10128817.50,181,-1.00,9.00,-0.40,3.67,0.47,313.00,225.40
11,NICA,22.60,337.00,338.40,331.00,334.00,334.00,0.00,0.00,333.23,31306.00,336.80,10432191.20,267,-2.80,7.40,-0.83,2.24,0.23,505.00,308.70
12,NIMB,31.00,209.00,209.00,203.00,205.00,205.00,0.00,0.00,204.59,37879.00,205.00,7749552.10,195,0.00,6.00,0.00,2.96,0.20,264.90,189.20
13,NMB,36.09,252.00,252.00,245.00,247.90,247.90,0.00,0.00,246.39,14717.00,249.00,3626143.40,101,-1.10,7.00,-0.44,2.86,0.61,288.00,230.00
14,PCBL,33.51,255.00,256.00,248.00,248.20,248.20,0.00,0.00,249.80,43061.00,251.30,10756698.30,110,-3.10,8.00,-1.23,3.23,-0.65,305.70,226.00
15,PRVU,34.04,210.00,210.20,205.00,205.30,205.30,0.00,0.00,206.35,72250.00,208.10,14909092.70,279,-2.80,5.20,-1.35,2.54,-0.51,273.00,186.00
16,SANIMA,22.31,343.00,345.00,335.00,335.00,335.00,0.00,0.00,339.09,107375.00,343.00,36409469.30,243,-8.00,10.00,-2.33,2.99,-1.22,391.00,285.00
17,SBI,39.91,391.00,400.00,389.00,395.00,395.00,0.00,0.00,393.95,20603.00,392.70,8116508.00,102,2.30,11.00,0.59,2.83,0.27,549.00,363.00
18,SBL,19.37,365.00,365.00,354.50,357.60,357.60,0.00,0.00,356.80,41696.00,362.00,14877150.70,132,-4.40,10.50,-1.22,2.96,0.22,408.00,261.00
19,SCB,25.75,634.00,638.90,625.80,632.00,632.00,0.00,0.00,629.84,15152.00,634.00,9543387.30,117,-2.00,13.10,-0.32,2.09,0.34,779.20,594.90
