S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,32.19,288.10,289.80,284.00,285.00,285.00,0.00,0.00,285.72,19577.00,286.50,5593474.50,194,-1.50,5.80,-0.52,2.04,-0.25,428.40,223.00
2,CZBIL,28.25,206.20,209.50,204.10,206.00,206.00,0.00,0.00,206.13,42126.00,206.40,8683453.50,205,-0.40,5.40,-0.19,2.65,-0.06,296.00,152.50
3,EBL,48.72,596.00,602.00,589.90,595.00,595.00,0.00,0.00,597.30,69678.00,585.00,41618813.50,346,10.00,12.10,1.71,2.05,-0.39,790.00,487.30
4,GBIME,30.87,220.00,226.00,220.00,221.00,221.00,0.00,0.00,222.75,186777.00,217.70,41603662.70,635,3.30,6.00,1.52,2.73,-0.79,302.00,170.00
5,HBL,25.38,230.00,234.50,225.40,227.00,227.00,0.00,0.00,229.88,29215.00,227.90,6715977.40,161,-0.90,9.10,-0.39,4.04,-1.27,312.10,167.10
6,KBL,29.87,201.70,206.00,201.00,201.40,201.40,0.00,0.00,202.40,340854.00,205.80,68990330.60,1129,-4.40,5.00,-2.14,2.49,-0.50,272.90,129.60
7,LSL,35.50,211.10,213.40,209.50,209.50,209.50,0.00,0.00,211.62,67967.00,208.00,14383095.60,223,1.50,3.90,0.72,1.86,-1.01,300.00,143.60
8,MBL,39.96,227.00,229.30,224.00,227.20,227.20,0.00,0.00,226.54,69094.00,226.00,15652559.50,189,1.20,5.30,0.53,2.37,0.29,295.00,157.80
9,NABIL,36.83,490.00,495.00,482.20,484.50,484.50,0.00,0.00,485.96,82199.00,488.20,39945308.90,751,-3.70,12.80,-0.76,2.65,-0.30,700.00,419.00
10,NBL,30.64,250.20,255.00,250.00,251.00,251.00,0.00,0.00,250.97,102302.00,254.70,25674840.90,363,-3.70,5.00,-1.45,2.00,0.01,337.50,195.10
11,NICA,33.71,362.00,363.60,351.60,357.50,357.50,0.00,0.00,356.94,187054.00,366.00,66767422.90,930,-8.50,12.00,-2.32,3.41,0.16,573.00,341.60
12,NIMB,36.49,209.90,214.00,206.80,207.00,207.00,0.00,0.00,210.31,194243.00,205.80,40850280.60,632,1.20,7.20,0.58,3.48,-1.60,295.00,147.40
13,NMB,45.61,238.00,244.40,238.00,239.30,239.30,0.00,0.00,241.86,92842.00,235.00,22455165.00,349,4.30,6.40,1.83,2.69,-1.07,300.00,162.00
14,PCBL,35.99,239.50,245.00,236.60,243.50,243.50,0.00,0.00,241.69,80335.00,239.30,19416011.10,276,4.20,8.40,1.76,3.55,0.74,329.00,186.00
15,PRVU,42.87,221.30,230.00,221.10,222.00,222.00,0.00,0.00,224.15,252973.00,217.00,56705134.70,875,5.00,8.90,2.30,4.03,-0.97,297.00,132.00
16,SANIMA,40.93,299.80,302.00,292.10,293.00,293.00,0.00,0.00,296.29,28373.00,299.80,8406652.90,165,-6.80,9.90,-2.27,3.39,-1.12,382.00,228.00
17,SBI,32.18,450.80,450.80,419.00,424.90,424.90,0.00,0.00,422.61,270114.00,442.00,114153136.90,403,-17.10,31.80,-3.87,7.59,0.54,549.00,268.60
18,SBL,32.50,290.20,290.20,280.00,281.00,281.00,0.00,0.00,282.60,48103.00,290.20,13593760.90,224,-9.20,10.20,-3.17,3.64,-0.57,380.00,212.20
19,SCB,41.43,674.00,678.00,674.00,675.00,675.00,0.00,0.00,675.50,18591.00,674.00,12558185.60,127,1.00,4.00,0.15,0.59,-0.07,790.00,497.40
