S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,479.00,481.00,474.00,478.00,478.00,0.00,0.00,477.07,1201.00,479.00,572959.00,17,-1.00,7.00,0.00,1.48,0.19,0.00,0.00
2,CZBIL,-,426.00,436.00,430.00,433.00,433.00,0.00,0.00,432.60,13129.00,426.00,5679603.00,32,7.00,6.00,0.00,1.40,0.09,0.00,0.00
3,EBL,-,1908.00,1950.00,1935.00,1950.00,1950.00,0.00,0.00,1940.01,12527.00,1908.00,24302548.00,50,42.00,15.00,0.00,0.78,0.51,0.00,0.00
4,GBIME,-,497.00,508.00,497.00,502.00,502.00,0.00,0.00,501.96,7802.00,497.00,3916266.00,41,5.00,11.00,0.00,2.21,0.01,0.00,0.00
5,HBL,-,760.00,805.00,768.00,805.00,805.00,0.00,0.00,774.12,1146.00,760.00,887136.00,9,45.00,37.00,0.00,4.82,3.84,0.00,0.00
6,KBL,-,384.00,390.00,380.00,387.00,387.00,0.00,0.00,384.70,2132.00,384.00,820183.00,8,3.00,10.00,0.00,2.63,0.59,0.00,0.00
7,MBL,-,550.00,567.00,552.00,563.00,563.00,0.00,0.00,560.92,16446.00,550.00,9224834.00,51,13.00,15.00,0.00,2.72,0.37,0.00,0.00
8,NABIL,-,1875.00,1889.00,1866.00,1880.00,1880.00,0.00,0.00,1874.97,1918.00,1875.00,3596189.00,16,5.00,23.00,0.00,1.23,0.27,0.00,0.00
9,NBL,-,340.00,350.00,343.00,345.00,345.00,0.00,0.00,345.38,51424.00,340.00,17760970.00,82,5.00,7.00,0.00,2.04,-0.11,0.00,0.00
10,NICA,-,658.00,675.00,656.00,670.00,670.00,0.00,0.00,670.55,9163.00,658.00,6144210.00,46,12.00,19.00,0.00,2.90,-0.08,0.00,0.00
11,PCBL,-,434.00,447.00,427.00,447.00,447.00,0.00,0.00,442.45,3416.00,434.00,1511397.00,16,13.00,20.00,0.00,4.68,1.02,0.00,0.00
12,PRVU,-,207.00,227.00,211.00,227.00,227.00,0.00,0.00,219.00,50.00,207.00,10950.00,5,20.00,16.00,0.00,7.58,3.52,0.00,0.00
13,SANIMA,-,526.00,545.00,529.00,540.00,540.00,0.00,0.00,536.24,14625.00,526.00,7842438.00,31,14.00,16.00,0.00,3.02,0.70,0.00,0.00
14,SBI,-,960.00,960.00,950.00,950.00,950.00,0.00,0.00,957.35,668.00,960.00,639511.00,5,-10.00,10.00,0.00,1.05,-0.77,0.00,0.00
15,SBL,-,651.00,668.00,650.00,665.00,665.00,0.00,0.00,656.38,16800.00,651.00,11027261.00,27,14.00,18.00,0.00,2.77,1.30,0.00,0.00
16,SCB,-,1915.00,1940.00,1920.00,1939.00,1939.00,0.00,0.00,1931.36,1946.00,1915.00,3758425.00,8,24.00,20.00,0.00,1.04,0.39,0.00,0.00
