S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,49.99,314.00,315.00,306.50,309.00,309.00,0.00,0.00,311.27,77760.00,309.00,24204318.00,498,0.00,8.50,0.00,2.77,-0.73,428.40,223.00
2,CZBIL,50.49,230.00,233.00,224.00,226.00,226.00,0.00,0.00,229.59,155235.00,229.80,35640410.50,456,-3.80,9.00,-1.65,4.02,-1.59,296.00,152.50
3,EBL,51.49,650.00,650.00,633.50,638.00,638.00,0.00,0.00,639.99,106700.00,642.30,68287347.00,328,-4.30,16.50,-0.67,2.60,-0.31,790.00,487.30
4,GBIME,48.47,239.70,239.70,231.00,231.20,231.20,0.00,0.00,234.26,177164.00,235.00,41502095.30,896,-3.80,8.70,-1.62,3.77,-1.32,302.00,170.00
5,HBL,49.37,259.10,259.10,245.00,248.00,248.00,0.00,0.00,251.54,119094.00,254.10,29956866.10,432,-6.10,14.10,-2.40,5.76,-1.43,312.10,167.10
6,KBL,46.97,227.20,227.20,218.00,219.50,219.50,0.00,0.00,221.65,533229.00,222.80,118189207.20,1115,-3.30,9.20,-1.48,4.22,-0.98,272.90,129.60
7,LSL,36.87,242.00,242.00,234.00,235.50,235.50,0.00,0.00,237.89,216182.00,239.90,51426764.90,476,-4.40,8.00,-1.83,3.42,-1.01,300.00,143.60
8,MBL,51.90,249.90,253.90,242.00,244.00,244.00,0.00,0.00,247.25,346084.00,247.00,85567744.40,591,-3.00,11.90,-1.21,4.92,-1.33,295.00,157.80
9,NABIL,49.58,523.00,529.20,515.00,515.00,515.00,0.00,0.00,520.93,110922.00,519.00,57782578.40,984,-4.00,14.20,-0.77,2.76,-1.15,700.00,419.00
10,NBL,48.20,275.40,277.00,265.60,268.00,268.00,0.00,0.00,269.69,96838.00,271.00,26116591.00,462,-3.00,11.40,-1.11,4.29,-0.63,337.50,195.10
11,NICA,48.68,410.00,417.90,402.00,404.00,404.00,0.00,0.00,406.39,104126.00,410.00,42315621.70,662,-6.00,15.90,-1.46,3.96,-0.59,573.00,341.60
12,NIMB,46.00,235.00,237.90,229.10,229.20,229.20,0.00,0.00,231.80,250979.00,233.50,58176144.70,701,-4.30,8.80,-1.84,3.84,-1.13,295.00,147.40
13,NMB,49.24,269.00,273.00,265.00,265.10,265.10,0.00,0.00,268.60,226954.00,267.50,60959380.10,607,-2.40,8.00,-0.90,3.02,-1.32,300.00,162.00
14,PCBL,52.27,280.00,280.00,267.20,272.00,272.00,0.00,0.00,274.21,199335.00,277.00,54659295.40,520,-5.00,12.80,-1.81,4.79,-0.81,329.00,186.00
15,PRVU,50.55,239.20,241.00,231.00,231.20,231.20,0.00,0.00,234.11,304787.00,236.50,71352881.10,817,-5.30,10.00,-2.24,4.33,-1.26,297.00,132.00
16,SANIMA,47.68,329.20,329.20,318.00,318.20,318.20,0.00,0.00,321.77,139589.00,322.80,44916147.30,526,-4.60,11.20,-1.43,3.52,-1.12,382.00,228.00
17,SBI,48.26,444.00,445.00,430.00,430.00,430.00,0.00,0.00,436.12,62037.00,437.00,27055508.40,189,-7.00,15.00,-1.60,3.49,-1.42,549.00,268.60
18,SBL,49.11,313.00,313.00,300.00,304.00,304.00,0.00,0.00,305.20,92050.00,309.00,28093207.60,319,-5.00,13.00,-1.62,4.33,-0.39,380.00,212.20
19,SCB,50.21,680.10,689.00,677.00,677.10,677.10,0.00,0.00,681.74,51748.00,683.00,35278460.00,303,-5.90,12.00,-0.86,1.77,-0.68,790.00,497.40
