S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,25.44,310.00,310.00,300.10,302.00,302.00,0.00,0.00,302.25,31591.00,306.00,9548285.40,221,-4.00,9.90,-1.31,3.30,-0.08,428.40,223.00
2,CZBIL,23.62,216.00,220.00,214.30,216.00,216.00,0.00,0.00,215.68,34921.00,220.00,7531897.30,206,-4.00,5.70,-1.82,2.66,0.15,296.00,152.50
3,EBL,32.36,570.00,581.40,570.00,580.00,580.00,0.00,0.00,577.73,14606.00,578.00,8438335.40,137,2.00,11.40,0.35,2.00,0.39,790.00,480.00
4,GBIME,25.00,224.00,225.00,222.20,222.20,222.20,0.00,0.00,222.81,83950.00,223.70,18705201.70,384,-1.50,2.80,-0.67,1.26,-0.28,302.00,170.00
5,HBL,40.86,237.20,240.00,237.20,240.00,240.00,0.00,0.00,239.10,48522.00,242.00,11601456.90,129,-2.00,2.80,-0.83,1.18,0.38,312.10,167.10
6,KBL,25.13,210.00,212.00,209.60,210.00,210.00,0.00,0.00,210.47,173460.00,212.60,36508183.40,596,-2.60,2.40,-1.22,1.15,-0.22,272.90,129.60
7,LSL,26.32,217.00,220.00,216.00,218.00,218.00,0.00,0.00,216.98,99782.00,220.00,21651093.20,225,-2.00,4.00,-0.91,1.85,0.47,300.00,143.60
8,MBL,32.14,230.00,231.00,228.60,230.00,230.00,0.00,0.00,229.67,68518.00,230.00,15736825.50,129,0.00,2.40,0.00,1.05,0.14,295.00,157.80
9,NABIL,36.96,502.00,504.00,498.00,499.00,499.00,0.00,0.00,499.27,67379.00,499.30,33640202.30,636,-0.30,6.00,-0.06,1.20,-0.05,700.00,419.00
10,NBL,31.68,266.00,266.00,264.00,264.50,264.50,0.00,0.00,265.09,72876.00,267.70,19318556.80,279,-3.20,2.00,-1.20,0.76,-0.22,337.50,195.10
11,NICA,33.31,385.00,389.70,382.70,384.00,384.00,0.00,0.00,383.94,88991.00,386.90,34166948.70,472,-2.90,7.00,-0.75,1.83,0.02,573.00,341.60
12,NIMB,26.32,219.00,219.00,215.00,216.00,216.00,0.00,0.00,215.78,106701.00,217.00,23023972.60,299,-1.00,4.00,-0.46,1.86,0.10,295.00,147.40
13,NMB,29.87,242.00,244.00,241.00,244.00,244.00,0.00,0.00,241.71,27452.00,246.00,6635438.30,152,-2.00,3.00,-0.81,1.24,0.94,300.00,162.00
14,PCBL,25.19,255.90,255.90,251.00,252.00,252.00,0.00,0.00,252.61,56099.00,255.00,14171257.50,218,-3.00,4.90,-1.18,1.95,-0.24,329.00,186.00
15,PRVU,26.54,225.00,226.00,221.50,225.00,225.00,0.00,0.00,223.86,383506.00,226.00,85850377.40,569,-1.00,4.50,-0.44,2.03,0.51,297.00,132.00
16,SANIMA,31.17,301.90,301.90,295.90,296.70,296.70,0.00,0.00,297.08,37798.00,299.00,11228881.40,148,-2.30,6.00,-0.77,2.03,-0.13,382.00,228.00
17,SBI,38.00,422.00,427.00,420.00,420.30,420.30,0.00,0.00,420.43,118933.00,421.00,50003429.30,110,-0.70,7.00,-0.17,1.67,-0.03,549.00,268.60
18,SBL,30.40,295.30,297.00,294.60,297.00,297.00,0.00,0.00,295.56,25876.00,297.00,7647860.50,99,0.00,2.40,0.00,0.81,0.49,380.00,212.20
19,SCB,28.28,671.00,673.00,668.60,671.00,671.00,0.00,0.00,671.14,17436.00,671.00,11701941.70,138,0.00,4.40,0.00,0.66,-0.02,790.00,497.40
