1,ADBL,38.71,329.60,329.60,323.20,327.47,326.90,0.57,0.00,325.37,"37,584.00",323.22,"12,228,556.10",243,4.25,6.40,1.31,1.98,0.64,400.00,272.30
2,CZBIL,37.89,210.20,210.20,204.50,208.78,208.90,-0.12,0.00,206.08,"66,482.00",206.15,"13,700,842.80",201,2.63,5.70,1.28,2.79,1.29,265.30,196.00
3,EBL,41.98,766.70,777.00,747.10,765.33,760.10,5.23,0.01,765.03,"319,582.00",751.71,"244,488,803.60",986,13.62,29.90,1.81,4.00,0.04,777.00,567.00
4,GBIME,37.40,254.00,254.00,248.00,251.35,251.60,-0.25,0.00,249.76,"181,532.00",249.06,"45,339,335.00",429,2.29,6.00,0.92,2.42,0.63,278.90,210.70
5,HBL,36.43,209.30,209.30,202.00,206.09,206.80,-0.71,0.00,205.65,"71,529.00",205.24,"14,709,933.50",564,0.85,7.30,0.41,3.61,0.21,286.00,202.00
6,KBL,42.16,200.70,203.50,196.70,201.52,202.00,-0.48,0.00,199.15,"901,547.00",196.83,"179,547,063.00","1,189",4.69,6.80,2.38,3.46,1.17,253.50,192.10
7,LSL,34.49,236.90,236.90,230.00,234.12,236.00,-1.88,-0.01,232.39,"206,207.00",232.35,"47,921,362.80",349,1.77,6.90,0.76,3.00,0.74,274.90,201.00
8,MBL,40.45,253.60,253.60,247.00,250.73,251.80,-1.07,0.00,250.32,"84,851.00",248.64,"21,239,957.80",212,2.09,6.60,0.84,2.67,0.16,290.00,208.60
9,NABIL,40.27,531.20,531.20,518.00,527.66,528.50,-0.84,0.00,524.94,"42,334.00",520.84,"22,222,760.80",354,6.82,13.20,1.31,2.55,0.52,623.00,474.10
10,NBL,33.60,255.30,255.30,249.50,251.65,251.60,0.05,0.00,250.97,"57,926.00",250.33,"14,537,901.70",286,1.32,5.80,0.53,2.32,0.27,313.00,239.20
11,NICA,39.62,353.30,353.30,341.00,350.02,351.00,-0.98,0.00,345.95,"62,119.00",346.46,"21,489,767.60",383,3.56,12.30,1.03,3.61,1.16,512.00,333.00
12,NIMB,36.86,211.40,211.40,207.00,209.77,210.00,-0.23,0.00,208.21,"109,662.00",207.35,"22,832,293.70",383,2.42,4.40,1.17,2.13,0.75,264.90,201.00
13,NMB,42.41,254.30,255.00,248.70,253.45,253.70,-0.25,0.00,251.95,"59,786.00",249.32,"15,062,939.50",170,4.13,6.30,1.66,2.53,0.59,288.00,230.00
14,PCBL,35.09,256.00,256.00,249.00,254.04,254.80,-0.76,0.00,252.89,"98,334.00",251.38,"24,867,453.00",191,2.66,7.00,1.06,2.81,0.45,305.70,229.50
15,PRVU,37.07,213.80,213.80,207.00,212.48,213.00,-0.52,0.00,209.75,"105,256.00",209.70,"22,077,172.30",404,2.78,6.80,1.33,3.29,1.29,273.00,194.10
16,SANIMA,45.28,373.00,373.90,362.20,372.30,373.50,-1.20,0.00,369.70,"367,222.00",366.06,"135,762,741.70",522,6.24,11.70,1.70,3.23,0.70,391.00,285.00
17,SBI,44.25,398.90,398.90,387.10,394.26,396.00,-1.74,0.00,392.67,"39,707.00",391.09,"15,591,593.80",152,3.17,11.80,0.81,3.05,0.40,549.00,372.20
18,SBL,47.63,383.00,390.80,373.00,388.77,389.00,-0.23,0.00,384.81,"443,158.00",376.42,"170,531,305.40",903,12.35,17.80,3.28,4.77,1.02,408.00,261.00
19,SCB,45.92,625.00,681.00,625.00,659.97,660.00,-0.03,0.00,654.71,"106,420.00",634.10,"69,673,993.20",574,25.87,56.00,4.08,8.96,0.80,779.20,597.10
